tweet_id,retweet_count,favorite_count,create_date
753294487569522689,1191,3758,2016-07-13 18:26:16+00:00
753039830821511168,24013,41080,2016-07-13 01:34:21+00:00
753026973505581056,1109,4283,2016-07-13 00:43:15+00:00
752932432744185856,7798,13970,2016-07-12 18:27:35+00:00
752917284578922496,1790,7592,2016-07-12 17:27:23+00:00
752701944171524096,3291,0,2016-07-12 03:11:42+00:00
752682090207055872,1846,6642,2016-07-12 01:52:49+00:00
752660715232722944,1794,4878,2016-07-12 00:27:52+00:00
752568224206688256,2605,6140,2016-07-11 18:20:21+00:00
752519690950500352,3917,8157,2016-07-11 15:07:30+00:00
752334515931054080,1263,4238,2016-07-11 02:51:40+00:00
752309394570878976,18963,0,2016-07-11 01:11:51+00:00
752173152931807232,2106,6569,2016-07-10 16:10:29+00:00
751950017322246144,1060,3415,2016-07-10 01:23:49+00:00
751937170840121344,1530,5770,2016-07-10 00:32:46+00:00
751830394383790080,2227,6428,2016-07-09 17:28:29+00:00
751793661361422336,3320,6479,2016-07-09 15:02:31+00:00
751598357617971201,3440,8699,2016-07-09 02:06:27+00:00
751583847268179968,1265,4849,2016-07-09 01:08:47+00:00
751538714308972544,1445,5547,2016-07-08 22:09:27+00:00
751456908746354688,1127,3516,2016-07-08 16:44:23+00:00
751251247299190784,6695,13791,2016-07-08 03:07:09+00:00
751205363882532864,2086,6948,2016-07-08 00:04:50+00:00
751132876104687617,1480,5610,2016-07-07 19:16:47+00:00
750868782890057730,1595,5306,2016-07-07 01:47:22+00:00
750719632563142656,5747,14621,2016-07-06 15:54:42+00:00
750506206503038976,1316,4934,2016-07-06 01:46:38+00:00
750429297815552001,4947,14569,2016-07-05 20:41:01+00:00
750383411068534784,1309,5005,2016-07-05 17:38:41+00:00
750381685133418496,39,758,2016-07-05 17:31:49+00:00
750147208377409536,1095,3409,2016-07-05 02:00:06+00:00
750132105863102464,1440,3990,2016-07-05 01:00:05+00:00
750117059602808832,1466,4740,2016-07-05 00:00:18+00:00
750101899009982464,959,3344,2016-07-04 23:00:03+00:00
750086836815486976,613,2383,2016-07-04 22:00:12+00:00
750071704093859840,3802,8653,2016-07-04 21:00:04+00:00
750056684286914561,1011,3444,2016-07-04 20:00:23+00:00
750041628174217216,703,3502,2016-07-04 19:00:33+00:00
750026558547456000,888,2986,2016-07-04 18:00:41+00:00
750011400160841729,1035,3568,2016-07-04 17:00:26+00:00
749996283729883136,919,3331,2016-07-04 16:00:22+00:00
749981277374128128,2772,5569,2016-07-04 15:00:45+00:00
749774190421639168,1493,5114,2016-07-04 01:17:51+00:00
749417653287129088,1904,6721,2016-07-03 01:41:06+00:00
749403093750648834,622,2892,2016-07-03 00:43:15+00:00
749395845976588288,3951,9488,2016-07-03 00:14:27+00:00
749317047558017024,2509,6076,2016-07-02 19:01:20+00:00
749075273010798592,2360,6353,2016-07-02 03:00:36+00:00
749064354620928000,1714,5277,2016-07-02 02:17:13+00:00
749036806121881602,896,3425,2016-07-02 00:27:45+00:00
748977405889503236,3759,11235,2016-07-01 20:31:43+00:00
748932637671223296,2564,6461,2016-07-01 17:33:49+00:00
748705597323898880,1067,3047,2016-07-01 02:31:39+00:00
748699167502000129,1814,5213,2016-07-01 02:06:06+00:00
748692773788876800,1504,4659,2016-07-01 01:40:41+00:00
748575535303884801,2272,6696,2016-06-30 17:54:50+00:00
748568946752774144,776,2411,2016-06-30 17:28:39+00:00
748346686624440324,1413,5735,2016-06-30 02:45:28+00:00
748337862848962560,4701,8462,2016-06-30 02:10:24+00:00
748324050481647620,867,4078,2016-06-30 01:15:31+00:00
748307329658011649,810,4027,2016-06-30 00:09:04+00:00
748220828303695873,8825,15549,2016-06-29 18:25:21+00:00
747963614829678593,2444,6397,2016-06-29 01:23:16+00:00
747933425676525569,2894,7310,2016-06-28 23:23:19+00:00
747885874273214464,1116,3243,2016-06-28 20:14:22+00:00
747844099428986880,851,3084,2016-06-28 17:28:22+00:00
747816857231626240,1316,5346,2016-06-28 15:40:07+00:00
747651430853525504,179,1520,2016-06-28 04:42:46+00:00
747648653817413632,6614,14182,2016-06-28 04:31:44+00:00
747600769478692864,619,2545,2016-06-28 01:21:27+00:00
747594051852075008,1205,4065,2016-06-28 00:54:46+00:00
747512671126323200,1803,6110,2016-06-27 19:31:23+00:00
747461612269887489,1169,4249,2016-06-27 16:08:30+00:00
747439450712596480,2184,5965,2016-06-27 14:40:26+00:00
747242308580548608,3257,0,2016-06-27 01:37:04+00:00
747219827526344708,1791,5792,2016-06-27 00:07:44+00:00
747204161125646336,1038,3722,2016-06-26 23:05:29+00:00
747103485104099331,4548,10534,2016-06-26 16:25:26+00:00
746906459439529985,336,3168,2016-06-26 03:22:31+00:00
746872823977771008,2429,6593,2016-06-26 01:08:52+00:00
746818907684614144,1944,5807,2016-06-25 21:34:37+00:00
746790600704425984,1806,5345,2016-06-25 19:42:08+00:00
746757706116112384,4432,10520,2016-06-25 17:31:25+00:00
746726898085036033,2037,6648,2016-06-25 15:29:00+00:00
746542875601690625,2104,5520,2016-06-25 03:17:46+00:00
746521445350707200,1110,0,2016-06-25 01:52:36+00:00
746507379341139972,1226,5094,2016-06-25 00:56:43+00:00
746369468511756288,1854,6637,2016-06-24 15:48:42+00:00
746131877086527488,2511,7565,2016-06-24 00:04:36+00:00
746056683365994496,931,3904,2016-06-23 19:05:49+00:00
745789745784041472,1207,4437,2016-06-23 01:25:06+00:00
745712589599014916,2636,7652,2016-06-22 20:18:30+00:00
745433870967832576,2894,7824,2016-06-22 01:50:58+00:00
745422732645535745,2768,9412,2016-06-22 01:06:43+00:00
745314880350101504,3131,7863,2016-06-21 17:58:09+00:00
745074613265149952,3976,8605,2016-06-21 02:03:25+00:00
745057283344719872,2585,7945,2016-06-21 00:54:33+00:00
744995568523612160,716,3277,2016-06-20 20:49:19+00:00
744971049620602880,3042,8652,2016-06-20 19:11:53+00:00
744709971296780288,1771,6150,2016-06-20 01:54:27+00:00
744334592493166593,2412,7443,2016-06-19 01:02:50+00:00
744234799360020481,79515,131075,2016-06-18 18:26:18+00:00
744223424764059648,424,1868,2016-06-18 17:41:06+00:00
743980027717509120,1231,4551,2016-06-18 01:33:55+00:00
743895849529389061,1087,3999,2016-06-17 19:59:26+00:00
743835915802583040,2387,0,2016-06-17 16:01:16+00:00
743609206067040256,1560,4917,2016-06-17 01:00:24+00:00
743595368194129920,7445,20275,2016-06-17 00:05:25+00:00
743545585370791937,1066,3863,2016-06-16 20:47:36+00:00
743510151680958465,4185,8671,2016-06-16 18:26:48+00:00
743253157753532416,1366,4624,2016-06-16 01:25:36+00:00
743222593470234624,2164,6792,2016-06-15 23:24:09+00:00
743210557239623680,1560,4215,2016-06-15 22:36:19+00:00
742534281772302336,4011,7744,2016-06-14 01:49:03+00:00
742528092657332225,2245,4878,2016-06-14 01:24:27+00:00
742465774154047488,4382,7916,2016-06-13 21:16:49+00:00
742423170473463808,4319,10812,2016-06-13 18:27:32+00:00
742385895052087300,2266,7457,2016-06-13 15:59:24+00:00
742161199639494656,1547,4743,2016-06-13 01:06:33+00:00
742150209887731712,1783,5661,2016-06-13 00:22:53+00:00
741793263812808706,1698,4982,2016-06-12 00:44:30+00:00
741743634094141440,3144,8945,2016-06-11 21:27:17+00:00
741438259667034112,937,4026,2016-06-11 01:13:51+00:00
741303864243200000,3650,9631,2016-06-10 16:19:48+00:00
741099773336379392,6247,10997,2016-06-10 02:48:49+00:00
741067306818797568,3520,10342,2016-06-10 00:39:48+00:00
740995100998766593,3154,7018,2016-06-09 19:52:53+00:00
740711788199743490,1062,3736,2016-06-09 01:07:06+00:00
740699697422163968,888,3101,2016-06-09 00:19:04+00:00
740676976021798912,7724,19881,2016-06-08 22:48:46+00:00
740373189193256964,9220,20648,2016-06-08 02:41:38+00:00
740365076218183684,495,2727,2016-06-08 02:09:24+00:00
740359016048689152,967,3610,2016-06-08 01:45:19+00:00
740214038584557568,2220,7335,2016-06-07 16:09:13+00:00
739979191639244800,6719,21898,2016-06-07 00:36:02+00:00
739932936087216128,1217,4443,2016-06-06 21:32:13+00:00
739844404073074688,966,4138,2016-06-06 15:40:26+00:00
739623569819336705,1547,4185,2016-06-06 01:02:55+00:00
739606147276148736,1876,5897,2016-06-05 23:53:41+00:00
739544079319588864,24319,43694,2016-06-05 19:47:03+00:00
739485634323156992,3309,7887,2016-06-05 15:54:48+00:00
739238157791694849,52360,75163,2016-06-04 23:31:25+00:00
738891149612572673,6,115,2016-06-04 00:32:32+00:00
738885046782832640,1283,4127,2016-06-04 00:08:17+00:00
738883359779196928,917,3661,2016-06-04 00:01:35+00:00
738537504001953792,1759,5575,2016-06-03 01:07:16+00:00
738402415918125056,955,3599,2016-06-02 16:10:29+00:00
738184450748633089,1360,4727,2016-06-02 01:44:22+00:00
738166403467907072,3828,9635,2016-06-02 00:32:39+00:00
738156290900254721,748,2768,2016-06-01 23:52:28+00:00
737826014890496000,2006,5757,2016-06-01 02:00:04+00:00
737800304142471168,3904,10943,2016-06-01 00:17:54+00:00
737678689543020544,1509,5528,2016-05-31 16:14:39+00:00
737445876994609152,5048,11302,2016-05-31 00:49:32+00:00
737322739594330112,907,3953,2016-05-30 16:40:14+00:00
737310737551491075,8329,16040,2016-05-30 15:52:33+00:00
736736130620620800,1972,4736,2016-05-29 01:49:16+00:00
736392552031657984,8407,19450,2016-05-28 03:04:00+00:00
736365877722001409,1408,4367,2016-05-28 01:18:00+00:00
736225175608430592,3115,8901,2016-05-27 15:58:54+00:00
736010884653420544,3355,8652,2016-05-27 01:47:23+00:00
735991953473572864,1283,3934,2016-05-27 00:32:10+00:00
735648611367784448,1237,4397,2016-05-26 01:47:51+00:00
735635087207878657,2659,6776,2016-05-26 00:54:06+00:00
735274964362878976,4707,9629,2016-05-25 01:03:06+00:00
735256018284875776,993,3675,2016-05-24 23:47:49+00:00
735137028879360001,1092,3428,2016-05-24 15:55:00+00:00
734912297295085568,572,2993,2016-05-24 01:02:00+00:00
734787690684657664,7102,13745,2016-05-23 16:46:51+00:00
734776360183431168,608,2742,2016-05-23 16:01:50+00:00
734559631394082816,451,1646,2016-05-23 01:40:38+00:00
733828123016450049,881,3926,2016-05-21 01:13:53+00:00
733822306246479872,1141,4015,2016-05-21 00:50:46+00:00
733482008106668032,1065,3438,2016-05-20 02:18:32+00:00
733460102733135873,1451,4605,2016-05-20 00:51:30+00:00
733109485275860992,17621,44619,2016-05-19 01:38:16+00:00
732732193018155009,599,2671,2016-05-18 00:39:02+00:00
732726085725589504,1003,3855,2016-05-18 00:14:46+00:00
732585889486888962,868,4016,2016-05-17 14:57:41+00:00
732375214819057664,2838,8832,2016-05-17 01:00:32+00:00
732005617171337216,6154,16324,2016-05-16 00:31:53+00:00
731285275100512256,1090,3798,2016-05-14 00:49:30+00:00
731156023742988288,1434,4196,2016-05-13 16:15:54+00:00
730924654643314689,2234,6682,2016-05-13 00:56:32+00:00
730573383004487680,2435,5407,2016-05-12 01:40:42+00:00
730427201120833536,1176,3809,2016-05-11 15:59:50+00:00
730211855403241472,1182,4180,2016-05-11 01:44:07+00:00
730196704625098752,2172,5339,2016-05-11 00:43:55+00:00
729854734790754305,1268,4396,2016-05-10 02:05:03+00:00
729838605770891264,431,1856,2016-05-10 01:00:58+00:00
729823566028484608,1390,4358,2016-05-10 00:01:12+00:00
729463711119904772,2586,6340,2016-05-09 00:11:16+00:00
729113531270991872,370,2054,2016-05-08 00:59:46+00:00
728986383096946689,917,3460,2016-05-07 16:34:32+00:00
728760639972315136,1911,5090,2016-05-07 01:37:30+00:00
728751179681943552,757,3032,2016-05-07 00:59:55+00:00
728653952833728512,1169,3620,2016-05-06 18:33:34+00:00
728409960103686147,2269,5383,2016-05-06 02:24:02+00:00
728387165835677696,1075,3999,2016-05-06 00:53:27+00:00
728046963732717569,1328,4722,2016-05-05 02:21:37+00:00
728035342121635841,1872,4953,2016-05-05 01:35:26+00:00
728015554473250816,1219,4479,2016-05-05 00:16:48+00:00
727685679342333952,720,3206,2016-05-04 02:26:00+00:00
727644517743104000,1962,6431,2016-05-03 23:42:26+00:00
727524757080539137,1379,4900,2016-05-03 15:46:33+00:00
727314416056803329,834,3623,2016-05-03 01:50:44+00:00
727286334147182592,920,3324,2016-05-02 23:59:09+00:00
727175381690781696,1540,4209,2016-05-02 16:38:15+00:00
727155742655025152,1490,3983,2016-05-02 15:20:13+00:00
726935089318363137,2738,7496,2016-05-02 00:43:25+00:00
726887082820554753,1677,4195,2016-05-01 21:32:40+00:00
726828223124897792,1124,3882,2016-05-01 17:38:46+00:00
726224900189511680,1302,4811,2016-04-30 01:41:23+00:00
725842289046749185,2970,7691,2016-04-29 00:21:01+00:00
725786712245440512,1527,4537,2016-04-28 20:40:11+00:00
725729321944506368,2009,5646,2016-04-28 16:52:08+00:00
725458796924002305,703,1541,2016-04-27 22:57:10+00:00
724983749226668032,1462,4040,2016-04-26 15:29:30+00:00
724771698126512129,725,2593,2016-04-26 01:26:53+00:00
724405726123311104,1847,5800,2016-04-25 01:12:38+00:00
724049859469295616,1984,4738,2016-04-24 01:38:33+00:00
724046343203856385,620,2901,2016-04-24 01:24:35+00:00
724004602748780546,1790,4561,2016-04-23 22:38:43+00:00
723912936180330496,1374,4236,2016-04-23 16:34:28+00:00
723688335806480385,3347,8435,2016-04-23 01:41:59+00:00
723673163800948736,1011,3291,2016-04-23 00:41:42+00:00
723179728551723008,2110,5761,2016-04-21 16:00:57+00:00
722974582966214656,1764,4493,2016-04-21 02:25:47+00:00
722613351520608256,1831,5393,2016-04-20 02:30:23+00:00
721503162398597120,2124,5086,2016-04-17 00:58:53+00:00
721001180231503872,686,2748,2016-04-15 15:44:11+00:00
720785406564900865,866,3400,2016-04-15 01:26:47+00:00
720775346191278080,760,2702,2016-04-15 00:46:48+00:00
720415127506415616,1681,4503,2016-04-14 00:55:25+00:00
720389942216527872,2840,6974,2016-04-13 23:15:21+00:00
720340705894408192,1098,3131,2016-04-13 19:59:42+00:00
720059472081784833,1268,4229,2016-04-13 01:22:10+00:00
720043174954147842,2253,5332,2016-04-13 00:17:25+00:00
719991154352222208,1979,5281,2016-04-12 20:50:42+00:00
719704490224398336,1645,4974,2016-04-12 01:51:36+00:00
719551379208073216,2192,5515,2016-04-11 15:43:12+00:00
719367763014393856,827,3022,2016-04-11 03:33:34+00:00
719339463458033665,1403,4822,2016-04-11 01:41:07+00:00
719332531645071360,1078,3711,2016-04-11 01:13:34+00:00
718971898235854848,1231,3818,2016-04-10 01:20:33+00:00
718939241951195136,1973,5720,2016-04-09 23:10:47+00:00
718631497683582976,9126,20697,2016-04-09 02:47:55+00:00
718613305783398402,542,2669,2016-04-09 01:35:37+00:00
718540630683709445,1137,2730,2016-04-08 20:46:50+00:00
718460005985447936,602,2846,2016-04-08 15:26:28+00:00
718454725339934721,1685,5320,2016-04-08 15:05:29+00:00
718246886998687744,565,2115,2016-04-08 01:19:36+00:00
718234618122661888,1127,4217,2016-04-08 00:30:51+00:00
717841801130979328,670,2660,2016-04-06 22:29:56+00:00
717790033953034240,1272,3170,2016-04-06 19:04:14+00:00
717537687239008257,2069,6281,2016-04-06 02:21:30+00:00
717428917016076293,510,1748,2016-04-05 19:09:17+00:00
717421804990701568,945,3446,2016-04-05 18:41:02+00:00
717047459982213120,2135,6826,2016-04-04 17:53:31+00:00
717009362452090881,1102,3583,2016-04-04 15:22:08+00:00
716802964044845056,1317,4627,2016-04-04 01:41:58+00:00
716791146589110272,1474,5204,2016-04-04 00:55:01+00:00
716730379797970944,475,1339,2016-04-03 20:53:33+00:00
716447146686459905,6643,14327,2016-04-03 02:08:05+00:00
716439118184652801,247,2574,2016-04-03 01:36:11+00:00
716285507865542656,1225,3041,2016-04-02 15:25:47+00:00
716080869887381504,1935,5272,2016-04-02 01:52:38+00:00
715928423106027520,987,3485,2016-04-01 15:46:52+00:00
715758151270801409,1596,4085,2016-04-01 04:30:16+00:00
715733265223708672,1920,5093,2016-04-01 02:51:22+00:00
715704790270025728,634,3055,2016-04-01 00:58:13+00:00
715696743237730304,1454,4257,2016-04-01 00:26:15+00:00
715680795826982913,1813,4719,2016-03-31 23:22:53+00:00
715360349751484417,1772,5955,2016-03-31 02:09:32+00:00
715342466308784130,768,3294,2016-03-31 00:58:29+00:00
715220193576927233,736,2630,2016-03-30 16:52:36+00:00
715200624753819648,2110,5578,2016-03-30 15:34:51+00:00
715009755312439296,1392,4550,2016-03-30 02:56:24+00:00
714982300363173890,1166,4094,2016-03-30 01:07:18+00:00
714962719905021952,4816,8028,2016-03-29 23:49:30+00:00
714957620017307648,1595,4503,2016-03-29 23:29:14+00:00
714631576617938945,1122,3571,2016-03-29 01:53:39+00:00
714606013974974464,1038,3938,2016-03-29 00:12:05+00:00
714485234495041536,1313,2962,2016-03-28 16:12:09+00:00
714258258790387713,808,3281,2016-03-28 01:10:13+00:00
714251586676113411,940,3570,2016-03-28 00:43:43+00:00
714214115368108032,990,2480,2016-03-27 22:14:49+00:00
714141408463036416,1569,4673,2016-03-27 17:25:54+00:00
713919462244790272,869,3564,2016-03-27 02:43:58+00:00
713909862279876608,616,2078,2016-03-27 02:05:49+00:00
713900603437621249,829,3062,2016-03-27 01:29:02+00:00
713761197720473600,1541,5308,2016-03-26 16:15:05+00:00
713411074226274305,1440,4802,2016-03-25 17:03:49+00:00
713177543487135744,3183,7854,2016-03-25 01:35:51+00:00
713175907180089344,1630,4851,2016-03-25 01:29:21+00:00
712809025985978368,7602,20378,2016-03-24 01:11:29+00:00
712717840512598017,5616,13474,2016-03-23 19:09:09+00:00
712668654853337088,1367,4531,2016-03-23 15:53:42+00:00
712438159032893441,1756,5799,2016-03-23 00:37:48+00:00
712309440758808576,26,269,2016-03-22 16:06:19+00:00
712097430750289920,1172,4144,2016-03-22 02:03:52+00:00
712092745624633345,1016,3211,2016-03-22 01:45:15+00:00
712085617388212225,556,3531,2016-03-22 01:16:55+00:00
712065007010385924,700,2451,2016-03-21 23:55:01+00:00
711998809858043904,138,0,2016-03-21 19:31:59+00:00
711968124745228288,2601,8776,2016-03-21 17:30:03+00:00
711743778164514816,1101,3095,2016-03-21 02:38:34+00:00
711732680602345472,4653,9756,2016-03-21 01:54:29+00:00
711694788429553666,20500,35865,2016-03-20 23:23:54+00:00
711652651650457602,1037,4228,2016-03-20 20:36:28+00:00
711363825979756544,1287,3996,2016-03-20 01:28:47+00:00
711306686208872448,819,3596,2016-03-19 21:41:44+00:00
711008018775851008,710,3275,2016-03-19 01:54:56+00:00
710997087345876993,1561,4960,2016-03-19 01:11:29+00:00
710844581445812225,779,2775,2016-03-18 15:05:29+00:00
710833117892898816,606,2937,2016-03-18 14:19:56+00:00
710658690886586372,636,2529,2016-03-18 02:46:49+00:00
710609963652087808,2624,5227,2016-03-17 23:33:12+00:00
710588934686908417,2107,4968,2016-03-17 22:09:38+00:00
710296729921429505,833,2574,2016-03-17 02:48:31+00:00
710283270106132480,580,2308,2016-03-17 01:55:02+00:00
710272297844797440,1425,4945,2016-03-17 01:11:26+00:00
710269109699739648,1257,2613,2016-03-17 00:58:46+00:00
710153181850935296,1006,3153,2016-03-16 17:18:07+00:00
710140971284037632,1008,3017,2016-03-16 16:29:35+00:00
710117014656950272,2233,5999,2016-03-16 14:54:24+00:00
709918798883774466,1215,3250,2016-03-16 01:46:45+00:00
709901256215666688,112,732,2016-03-16 00:37:03+00:00
709852847387627521,1336,3824,2016-03-15 21:24:41+00:00
709566166965075968,1367,3865,2016-03-15 02:25:31+00:00
709556954897764353,1204,3593,2016-03-15 01:48:55+00:00
709519240576036864,277,1620,2016-03-14 23:19:03+00:00
709449600415961088,665,2420,2016-03-14 18:42:20+00:00
709409458133323776,788,2855,2016-03-14 16:02:49+00:00
709225125749587968,647,2615,2016-03-14 03:50:21+00:00
709207347839836162,6567,13755,2016-03-14 02:39:42+00:00
709198395643068416,721,2634,2016-03-14 02:04:08+00:00
709179584944730112,763,2213,2016-03-14 00:49:23+00:00
709158332880297985,470,2236,2016-03-13 23:24:56+00:00
709042156699303936,1864,5197,2016-03-13 15:43:18+00:00
708853462201716736,745,1941,2016-03-13 03:13:29+00:00
708845821941387268,1015,3226,2016-03-13 02:43:08+00:00
708834316713893888,571,1860,2016-03-13 01:57:25+00:00
708810915978854401,7848,18036,2016-03-13 00:24:26+00:00
708738143638450176,917,2997,2016-03-12 19:35:15+00:00
708711088997666817,834,2790,2016-03-12 17:47:45+00:00
708479650088034305,765,2768,2016-03-12 02:28:06+00:00
708469915515297792,926,3357,2016-03-12 01:49:25+00:00
708400866336894977,11330,17516,2016-03-11 21:15:02+00:00
708356463048204288,1520,3929,2016-03-11 18:18:36+00:00
708349470027751425,831,2568,2016-03-11 17:50:48+00:00
708149363256774660,1727,4672,2016-03-11 04:35:39+00:00
708130923141795840,943,3707,2016-03-11 03:22:23+00:00
708119489313951744,1102,2937,2016-03-11 02:36:57+00:00
708109389455101952,610,2124,2016-03-11 01:56:49+00:00
708026248782585858,2166,4799,2016-03-10 20:26:26+00:00
707995814724026368,1273,3385,2016-03-10 18:25:30+00:00
707983188426153984,2,52,2016-03-10 17:35:20+00:00
707969809498152960,1097,2941,2016-03-10 16:42:10+00:00
707776935007539200,1079,3593,2016-03-10 03:55:45+00:00
707741517457260545,696,2718,2016-03-10 01:35:01+00:00
707738799544082433,2785,4495,2016-03-10 01:24:13+00:00
707693576495472641,1133,3765,2016-03-09 22:24:31+00:00
707629649552134146,997,2834,2016-03-09 18:10:30+00:00
707610948723478529,7236,18557,2016-03-09 16:56:11+00:00
707420581654872064,789,2499,2016-03-09 04:19:44+00:00
707411934438625280,673,2486,2016-03-09 03:45:22+00:00
707387676719185920,1490,3835,2016-03-09 02:08:59+00:00
707377100785885184,1214,3603,2016-03-09 01:26:57+00:00
707315916783140866,727,2698,2016-03-08 21:23:50+00:00
707297311098011648,903,3022,2016-03-08 20:09:54+00:00
707059547140169728,759,2796,2016-03-08 04:25:07+00:00
707038192327901184,900,2404,2016-03-08 03:00:15+00:00
707021089608753152,1540,4433,2016-03-08 01:52:18+00:00
707014260413456384,664,2502,2016-03-08 01:25:10+00:00
706904523814649856,8830,15961,2016-03-07 18:09:06+00:00
706901761596989440,680,2264,2016-03-07 17:58:08+00:00
706681918348251136,1103,3627,2016-03-07 03:24:33+00:00
706644897839910912,1224,2814,2016-03-07 00:57:27+00:00
706593038911545345,718,2363,2016-03-06 21:31:22+00:00
706538006853918722,1580,3778,2016-03-06 17:52:42+00:00
706516534877929472,1150,3404,2016-03-06 16:27:23+00:00
706346369204748288,1035,3768,2016-03-06 05:11:12+00:00
706310011488698368,9034,23443,2016-03-06 02:46:44+00:00
706291001778950144,522,1861,2016-03-06 01:31:11+00:00
706265994973601792,1030,2979,2016-03-05 23:51:49+00:00
706169069255446529,2511,4291,2016-03-05 17:26:40+00:00
706166467411222528,1819,5636,2016-03-05 17:16:20+00:00
706153300320784384,437,1632,2016-03-05 16:24:01+00:00
705975130514706432,842,3397,2016-03-05 04:36:02+00:00
705970349788291072,1008,3440,2016-03-05 04:17:02+00:00
705898680587526145,643,2597,2016-03-04 23:32:15+00:00
705786532653883392,596,2132,2016-03-04 16:06:36+00:00
705591895322394625,1308,3475,2016-03-04 03:13:11+00:00
705475953783398401,1045,3231,2016-03-03 19:32:29+00:00
705442520700944385,1859,4877,2016-03-03 17:19:38+00:00
705428427625635840,1931,4188,2016-03-03 16:23:38+00:00
705239209544720384,854,3290,2016-03-03 03:51:44+00:00
705223444686888960,900,2829,2016-03-03 02:49:06+00:00
705102439679201280,585,2342,2016-03-02 18:48:16+00:00
705066031337840642,683,2378,2016-03-02 16:23:36+00:00
704871453724954624,1245,4585,2016-03-02 03:30:25+00:00
704859558691414016,612,2462,2016-03-02 02:43:09+00:00
704847917308362754,1727,5594,2016-03-02 01:56:53+00:00
704819833553219584,1136,2906,2016-03-02 00:05:17+00:00
704761120771465216,3257,7283,2016-03-01 20:11:59+00:00
704499785726889984,1124,3212,2016-03-01 02:53:32+00:00
704491224099647488,97,840,2016-03-01 02:19:31+00:00
704480331685040129,1197,3723,2016-03-01 01:36:14+00:00
704364645503647744,3999,8804,2016-02-29 17:56:32+00:00
704347321748819968,393,1729,2016-02-29 16:47:42+00:00
704134088924532736,519,1653,2016-02-29 02:40:23+00:00
704113298707505153,629,2031,2016-02-29 01:17:46+00:00
704054845121142784,1028,3201,2016-02-28 21:25:30+00:00
703774238772166656,526,2020,2016-02-28 02:50:28+00:00
703769065844768768,1276,3621,2016-02-28 02:29:55+00:00
703631701117943808,772,2853,2016-02-27 17:24:05+00:00
703611486317502464,1709,4229,2016-02-27 16:03:45+00:00
703425003149250560,1559,4162,2016-02-27 03:42:44+00:00
703407252292673536,786,2685,2016-02-27 02:32:12+00:00
703382836347330562,1285,3837,2016-02-27 00:55:11+00:00
703356393781329922,429,2085,2016-02-26 23:10:06+00:00
703268521220972544,618,2152,2016-02-26 17:20:56+00:00
703079050210877440,3494,8064,2016-02-26 04:48:02+00:00
703041949650034688,14198,28996,2016-02-26 02:20:37+00:00
702932127499816960,811,2825,2016-02-25 19:04:13+00:00
702899151802126337,509,1772,2016-02-25 16:53:11+00:00
702684942141153280,1215,3516,2016-02-25 02:42:00+00:00
702671118226825216,634,2398,2016-02-25 01:47:04+00:00
702598099714314240,3712,11332,2016-02-24 20:56:55+00:00
702539513671897089,1091,3134,2016-02-24 17:04:07+00:00
702332542343577600,1755,3491,2016-02-24 03:21:41+00:00
702321140488925184,1156,3604,2016-02-24 02:36:23+00:00
702276748847800320,860,2706,2016-02-23 23:39:59+00:00
702217446468493312,1526,5268,2016-02-23 19:44:20+00:00
701981390485725185,1106,3755,2016-02-23 04:06:20+00:00
701952816642965504,1149,4167,2016-02-23 02:12:47+00:00
701889187134500865,1558,3905,2016-02-22 21:59:57+00:00
701805642395348998,1900,3752,2016-02-22 16:27:58+00:00
701601587219795968,523,2299,2016-02-22 02:57:08+00:00
701570477911896070,1055,3080,2016-02-22 00:53:31+00:00
701545186879471618,680,2902,2016-02-21 23:13:01+00:00
701214700881756160,5812,13475,2016-02-21 01:19:47+00:00
700890391244103680,653,2437,2016-02-20 03:51:05+00:00
700864154249383937,685,2828,2016-02-20 02:06:50+00:00
700847567345688576,558,2637,2016-02-20 01:00:55+00:00
700796979434098688,1085,2669,2016-02-19 21:39:54+00:00
700747788515020802,10673,25130,2016-02-19 18:24:26+00:00
700518061187723268,915,2887,2016-02-19 03:11:35+00:00
700505138482569216,646,2487,2016-02-19 02:20:14+00:00
700462010979500032,2031,4537,2016-02-18 23:28:52+00:00
700167517596164096,836,2903,2016-02-18 03:58:39+00:00
700151421916807169,754,2450,2016-02-18 02:54:41+00:00
700143752053182464,3129,8282,2016-02-18 02:24:13+00:00
700062718104104960,778,2890,2016-02-17 21:02:13+00:00
700029284593901568,661,2262,2016-02-17 18:49:22+00:00
700002074055016451,1529,3627,2016-02-17 17:01:14+00:00
699801817392291840,1088,3345,2016-02-17 03:45:29+00:00
699788877217865730,557,2458,2016-02-17 02:54:04+00:00
699779630832685056,1397,3039,2016-02-17 02:17:19+00:00
699775878809702401,690,2150,2016-02-17 02:02:25+00:00
699691744225525762,5174,11252,2016-02-16 20:28:06+00:00
699446877801091073,2938,6515,2016-02-16 04:15:05+00:00
699434518667751424,577,2384,2016-02-16 03:25:58+00:00
699423671849451520,383,1505,2016-02-16 02:42:52+00:00
699413908797464576,688,2258,2016-02-16 02:04:04+00:00
699370870310113280,497,2053,2016-02-15 23:13:03+00:00
699323444782047232,983,3466,2016-02-15 20:04:36+00:00
699088579889332224,715,2451,2016-02-15 04:31:20+00:00
699079609774645248,745,2677,2016-02-15 03:55:41+00:00
699072405256409088,1325,3296,2016-02-15 03:27:04+00:00
